,road,id,model_type,name,lat,lon,length,condition,bridge_length
2579,N2,1002579,link,,24.5506667,91.6056111,276.9999999999868,,
2580,N2,1002580,bridge,,24.5513056,91.6055278,70.0000000000216,A,1.5
2581,N2,1002581,link,,24.5525833,91.6053333,146.99999999999136,,
2582,N2,1002582,bridge,,24.55375,91.6051389,129.99999999999545,A,1.5
2583,N2,1002583,link,,24.5540278,91.6051111,36.000000000001364,,
2584,N2,1002584,bridge,,24.5565,91.6041667,248.99999999999523,A,1.5
2585,N2,1002585,bridge,,24.5587778,91.6035,308.9999999999975,A,1.5
2586,N2,1002586,link,,24.5593056,91.6034444,58.9999999999975,,
2587,N2,1002587,bridge,,24.5628333,91.60275,407.0000000000107,A,2.0
2588,N2,1002588,bridge,,24.5661667,91.6028333,376.0000000000048,A,22.0
2589,N2,1002589,link,,24.5663611,91.6028333,20.999999999986585,,
2590,N2,1002590,link,,24.5701938,91.6028611,216.00000000000819,,
2591,N2,1002591,bridge,,24.570756351898734,91.602838578481,63.99999999999295,A,14.0
2592,N2,1002592,link,,24.5708882,91.6028333,15.00000000001478,,
2593,N2,1002593,bridge,,24.5755549,91.6009167,576.9999999999982,A,2.0
2594,N2,1002594,link,,24.5779716,91.5990552,329.00000000000773,,
2595,N2,1002595,bridge,,24.5805827,91.597833,313.99999999999295,A,35.0
2596,N2,1002596,link,,24.5809993,91.5983608,52.99999999999727,,
2597,N2,1002597,bridge,,24.5827771,91.5989719,207.9999999999984,A,3.0
2598,N2,1002598,bridge,,24.5848052,91.5996663,242.999999999995,A,35.0
2599,N2,1002599,link,,24.5851386,91.5997774,43.00000000000637,,
2600,N2,1002600,link,,24.5868052,91.6003333,188.99999999999295,,
2601,N2,1002601,bridge,,24.5875274,91.6005833,85.00000000000796,A,2.0
2602,N2,1002602,bridge,,24.5896663,91.6013056,252.9999999999859,A,6.03
2603,N2,1002603,link,,24.5910552,91.6014167,189.00000000002137,,
2604,N2,1002604,bridge,,24.5927774,91.6023056,226.99999999997544,A,2.0
2605,N2,1002605,link,,24.5949719,91.6040556,296.0000000000207,,
2606,N2,1002606,bridge,,24.5952774,91.6047222,80.99999999998886,A,1.5
2607,N2,1002607,bridge,,24.5958608,91.6086111,405.00000000000114,A,1.5
2608,N2,1002608,bridge,,24.5962774,91.6113889,288.0000000000109,A,1.5
2609,N2,1002609,link,,24.597583,91.6131944,225.9999999999991,,
2610,N2,1002610,bridge,,24.6011944,91.6156111,471.99999999998,A,73.0
2611,N2,1002611,link,,24.6016111,91.6153611,61.00000000000705,,
2612,N2,1002612,bridge,,24.6041111,91.6177771,338.99999999999864,A,3.0
2613,N2,1002613,bridge,,24.6049444,91.6185271,112.99999999999955,A,73.0
2614,N2,1002614,link,,24.6050556,91.618666,20.000000000010232,,
2615,N2,1002615,bridge,,24.6071389,91.6216104,377.9999999999859,A,3.0
2616,N2,1002616,link,,24.6104722,91.6263604,606.9999999999993,,
2617,N2,1002617,bridge,,24.6105556,91.6265549,27.000000000015234,A,2.0
2618,N2,1002618,bridge,,24.6112778,91.627666,138.00000000000523,A,7.2
2619,N2,1002619,bridge,,24.6123611,91.629416,216.99999999998454,A,4.0
2620,N2,1002620,link,,24.6134167,91.6312493,218.00000000001774,,
2621,N2,1002621,bridge,,24.6134722,91.6347774,362.99999999999955,A,2.0
2622,N2,1002622,link,,24.6134722,91.6353608,58.9999999999975,,
2623,N2,1002623,link,,24.6134722,91.6357497,37.99999999998249,,
2624,N2,1002624,bridge,,24.6128611,91.6441941,870.0000000000045,A,15.0
2625,N2,1002625,link,,24.6128889,91.644333,16.000000000019554,,
2626,N2,1002626,link,,24.6130556,91.6452497,93.99999999999409,,
2627,N2,1002627,bridge,,24.6143611,91.6514167,646.9999999999914,A,9.3
2628,N2,1002628,link,,24.6153333,91.65475,353.00000000000864,,
2629,N2,1002629,bridge,,24.6169438,91.66,563.999999999993,A,30.0
2630,N2,1002630,link,,24.6170549,91.66025,32.00000000001069,,
2631,N2,1002631,link,,24.6195827,91.6631667,403.99999999999636,,
2632,N2,1002632,bridge,,24.6238604,91.6702771,889.9999999999864,A,16.7
2633,N2,1002633,link,,24.623916,91.6703882,18.000000000000682,,
2634,N2,1002634,link,,24.6242493,91.6713882,102.00000000000387,,
2635,N2,1002635,bridge,,24.625166,91.6738604,271.99999999999136,A,4.0
2636,N2,1002636,intersection,,24.6263327,91.6775271,400.0000000000057,,
2637,N2,1002637,link,,24.6290271,91.6784993,318.00000000001205,,
2638,N2,1002638,bridge,,24.6293604,91.6791382,73.99999999998386,C,282.35
2639,N2,1002639,link,,24.6305549,91.6815271,280.00000000000114,,
2640,N2,1002640,link,,24.6351386,91.6854163,656.0000000000059,,
2641,N2,1002641,link,,24.6417497,91.6905552,902.9999999999916,,
2642,N2,1002642,bridge,,24.6422219,91.6908886,64.99999999999773,A,25.5
2643,N2,1002643,link,,24.6432219,91.6919997,163.0000000000109,,
2644,N2,1002644,bridge,,24.6489441,91.6983608,907.0000000000107,A,25.5
2645,N2,1002645,link,,24.6491386,91.6984997,26.999999999986812,,
2646,N2,1002646,link,,24.6494441,91.6986941,39.99999999999204,,
2647,N2,1002647,link,,24.65525,91.7055833,963.0000000000223,,
2648,N2,1002648,bridge,,24.6571944,91.7077778,319.9999999999932,A,2.0
2649,N2,1002649,link,,24.6625,91.7112222,689.9999999999977,,
2650,N2,1002650,bridge,,24.6634444,91.7116389,117.999999999995,A,63.2
2651,N2,1002651,link,,24.664,91.7119167,64.99999999999773,,
2652,N2,1002652,link,,24.6707771,91.7151389,817.0000000000073,,
2653,N2,1002653,bridge,,24.6712216,91.7153611,56.99999999998795,A,22.0
2654,N2,1002654,link,,24.6713604,91.7154167,14.000000000010004,,
2655,N2,1002655,bridge,,24.677666,91.7210549,909.9999999999966,A,22.0
2656,N2,1002656,link,,24.6777771,91.721166,28.999999999996362,,
2657,N2,1002657,bridge,,24.6801104,91.7229993,329.00000000000773,A,3.0
2658,N2,1002658,link,,24.6803049,91.7231104,24.00000000000091,,
2659,N2,1002659,bridge,,24.6828604,91.7237771,299.0000000000066,A,3.0
2660,N2,1002660,link,,24.6861386,91.7243049,347.99999999998477,,
2661,N2,1002661,bridge,,24.6864441,91.7243604,36.000000000001364,A,24.5
2662,N2,1002662,link,,24.6866386,91.7243882,26.00000000001046,,
2663,N2,1002663,bridge,,24.6887774,91.7246938,241.99999999999022,A,3.0
2664,N2,1002664,bridge,,24.6940552,91.7259438,605.0000000000182,A,24.5
2665,N2,1002665,link,,24.6948608,91.7262216,90.99999999997976,,
2666,N2,1002666,bridge,,24.6971663,91.7270549,274.0000000000009,A,2.5
2667,N2,1002667,bridge,,24.7032222,91.7297493,730.9999999999945,A,2.0
2668,N2,1002668,link,,24.7033333,91.7298604,20.000000000010232,,
2669,N2,1002669,link,,24.7093889,91.7373886,1000.0,,
2670,N2,1002670,bridge,,24.7098056,91.7382497,104.99999999998977,A,8.2
2671,N2,1002671,link,,24.7148889,91.7448886,890.0000000000148,,
2672,N2,1002672,link,,24.721447628048782,91.75156163658536,1004.9999999999955,,
2673,N2,1002673,bridge,,24.722916,91.7530556,224.99999999999432,A,3.0
2674,N2,1002674,link,,24.7260827,91.7568889,525.0000000000057,,
2675,N2,1002675,link,,24.7273327,91.7591389,250.0,,
2676,N2,1002676,bridge,,24.7284993,91.7615,281.0000000000059,A,7.2
2677,N2,1002677,bridge,,24.7322493,91.7669438,695.999999999998,A,7.2
2678,N2,1002678,link,,24.7323882,91.7671104,22.999999999996135,,
2679,N2,1002679,bridge,,24.7350274,91.7702216,432.9999999999927,A,2.0
2680,N2,1002680,link,,24.7385552,91.774416,576.9999999999982,,
2681,N2,1002681,link,,24.7436663,91.7768327,650.0000000000057,,
2682,N2,1002682,link,,24.7465552,91.7784993,349.9999999999943,,
2683,N2,1002683,bridge,,24.7486386,91.7795271,261.0000000000241,A,2.0
2684,N2,1002684,bridge,,24.7522778,91.7813327,447.9999999999791,A,2.0
2685,N2,1002685,link,,24.7548333,91.7823604,296.0000000000207,,
2686,N2,1002686,bridge,,24.7605,91.7838886,662.9999999999825,A,1.5
2687,N2,1002687,link,,24.7636111,91.7836663,337.0000000000175,,
2688,N2,1002688,bridge,,24.766159415752213,91.78328384619468,287.9999999999825,A,2.0
2689,N2,1002689,bridge,,24.7686104,91.782916,277.00000000001523,A,1.5
2690,N2,1002690,link,,24.7726104,91.7829716,444.9999999999932,,
2691,N2,1002691,link,,24.7783327,91.783833,643.0000000000007,,
2692,N2,1002692,link,,24.7815271,91.7843052,361.99999999999477,,
2693,N2,1002693,bridge,,24.7847219,91.7849719,378.0000000000143,A,2.0
2694,N2,1002694,bridge,,24.7890552,91.7876386,569.9999999999932,A,2.0
2695,N2,1002695,link,,24.7895274,91.7880552,61.9999999999834,,
2696,N2,1002696,bridge,,24.7915274,91.7891108,265.0000000000148,A,2.0
2697,N2,1002697,bridge,,24.7961386,91.7895274,514.9999999999864,A,2.0
2698,N2,1002698,link,,24.7970274,91.7896386,105.00000000001819,,
2699,N2,1002699,bridge,,24.8055,91.7906663,953.000000000003,C,12.4
2700,N2,1002700,link,,24.8072222,91.7911663,206.99999999999363,,
2701,N2,1002701,bridge,,24.8075833,91.7912774,54.000000000002046,A,2.5
2702,N2,1002702,link,,24.8107222,91.7920274,359.9999999999852,,
2703,N2,1002703,bridge,,24.8118056,91.7924163,200.00000000001705,A,2.5
2704,N2,1002704,link,,24.8150278,91.7953052,405.9999999999775,,
2705,N2,1002705,link,,24.820666,91.8029444,1000.0,,
2706,N2,1002706,link,,24.8254438,91.8113333,1000.0,,
2707,N2,1002707,bridge,,24.8267216,91.813,218.00000000001774,A,2.5
2708,N2,1002708,link,,24.831666,91.8182771,781.9999999999823,,
2709,N2,1002709,bridge,,24.8361941,91.8202771,533.0000000000155,B,11.8
2710,N2,1002710,link,,24.8363052,91.8203327,32.99999999998704,,
2711,N2,1002711,link,,24.8401663,91.8216938,433.9999999999975,,
2712,N2,1002712,bridge,,24.8402774,91.8217216,26.00000000001046,A,2.0
2713,N2,1002713,link,,24.8482774,91.8254438,968.9999999999941,,
2714,N2,1002714,bridge,,24.8484997,91.8255271,24.00000000000091,B,3.0
2715,N2,1002715,bridge,,24.8515556,91.8296104,557.9999999999927,B,3.0
2716,N2,1002716,link,,24.8545278,91.8326382,448.0000000000075,,
2717,N2,1002717,bridge,,24.8584167,91.8384719,760.0000000000193,B,12.2
2718,N2,1002718,link,,24.8590833,91.840833,250.0,,
2719,N2,1002719,bridge,,24.85925,91.8412497,54.9999999999784,A,3.0
2720,N2,1002720,link,,24.86075,91.8460552,516.0000000000196,,
2721,N2,1002721,bridge,,24.8609167,91.846833,84.99999999997954,A,3.0
2722,N2,1002722,link,,24.8610833,91.8472497,44.00000000001114,,
2723,N2,1002723,link,,24.8624722,91.8498886,300.00000000001137,,
2724,N2,1002724,bridge,,24.8635278,91.8519444,241.99999999999022,A,40.8
2725,N2,1002725,link,,24.8673049,91.8568056,657.999999999987,,
2726,N2,1002726,link,,24.8677216,91.8577778,120.00000000000455,,
2727,N2,1002727,bridge,,24.8681382,91.8601111,236.00000000001842,A,1.5
2728,N2,1002728,bridge,,24.868416,91.8613611,135.99999999999568,A,1.5
2729,N2,1002729,bridge,,24.870416,91.8655,500.0,A,1.5
2730,N2,1002730,link,,24.8714993,91.86625,127.9999999999859,,
2731,N2,1002731,bridge,,24.8740271,91.8677493,314.9999999999977,B,7.0
2732,N2,1002732,link,,24.8771104,91.8729438,685.0000000000023,,
2733,N2,1002733,bridge,,24.8772216,91.8735271,75.00000000001705,A,21.0
2734,N2,1002734,link,,24.8772216,91.8737216,18.999999999977035,,
2735,N2,1002735,intersection,,24.8775549,91.8753604,169.00000000001114,,
2736,N2,1002736,link,,24.87784884913793,91.87557391336208,37.00000000000614,,
2737,N2,1002737,bridge,,24.878666,91.8771382,194.99999999999318,A,9.5
2738,N2,1002738,bridge,,24.8801938,91.8782493,198.0000000000075,A,9.5
2739,N2,1002739,link,,24.8827493,91.8796938,317.99999999998363,,
2740,N2,1002740,link,,24.8851108,91.8808604,289.0000000000157,,
2741,N2,1002741,bridge,,24.8874719,91.8804993,299.99999999998295,A,9.1
2742,N2,1002742,bridge,,24.8884163,91.8801104,114.00000000000432,A,9.1
2743,N2,1002743,link,,24.8928886,91.8782493,586.0000000000127,,
2744,N2,1002744,bridge,,24.8929997,91.8783049,13.999999999981583,A,4.4
2745,N2,1002745,link,,24.8937497,91.878416,81.00000000001728,,
2746,N2,1002746,bridge,,24.8951663,91.880166,286.00000000000136,A,2.0
2747,N2,1002747,bridge,,24.8953052,91.8822493,216.99999999998454,A,8.5
2748,N2,1002748,bridge,,24.8953608,91.8848052,257.000000000005,A,4.4
2749,N2,1002749,link,,24.8953886,91.8863886,145.00000000001023,,
2750,N2,1002750,link,,24.8951941,91.8877774,145.99999999998658,,
2751,N2,1002751,link,,24.8956941,91.8959441,854.0000000000134,,
2752,N2,1002752,bridge,,24.8951941,91.897833,205.99999999998886,A,2.0
2753,N2,1002753,bridge,,24.8966108,91.9039444,724.9999999999943,B,6.1
2754,N2,1002754,link,,24.8965274,91.9055556,164.0000000000157,,
2755,N2,1002755,bridge,,24.9005,91.9141667,984.9999999999852,A,2.0
2756,N2,1002756,link,,24.9006389,91.9144722,20.000000000010232,,
2757,N2,1002757,link,,24.9055556,91.9226382,990.0000000000091,,
2758,N2,1002758,bridge,,24.9068333,91.9244993,239.99999999998067,A,11.6
2759,N2,1002759,bridge,,24.9069444,91.930416,650.0000000000057,A,11.6
2760,N2,1002760,link,,24.9101111,91.9311382,110.00000000001364,,
2761,N2,1002761,bridge,,24.9132778,91.9366108,679.9999999999784,A,11.8
2762,N2,1002762,link,,24.9132778,91.9366941,10.000000000019327,,
2763,N2,1002763,link,,24.9139167,91.9396941,310.0000000000023,,
2764,N2,1002764,bridge,,24.9152222,91.947833,563.999999999993,B,15.0
2765,N2,1002765,link,,24.9152778,91.9479441,16.999999999995907,,
2766,N2,1002766,bridge,,24.9157778,91.9473608,228.00000000000864,A,3.0
2767,N2,1002767,link,,24.91625,91.9494441,191.0000000000025,,
2768,N2,1002768,link,,24.9163056,91.949583,39.99999999999204,,
2769,N2,1002769,link,,24.9196382,91.9583333,960.000000000008,,
2770,N2,1002770,bridge,,24.9197493,91.9585278,25.999999999982037,A,14.4
2771,N2,1002771,bridge,,24.921166,91.9611389,306.0000000000116,A,14.4
2772,N2,1002772,link,,24.9252493,91.966,668.0000000000064,,
2773,N2,1002773,bridge,,24.9294438,91.9708327,681.999999999988,B,12.45
2774,N2,1002774,link,,24.9295549,91.9708327,16.999999999995907,,
2775,N2,1002775,bridge,,24.9305827,91.9725549,205.0000000000125,A,3.0
2776,N2,1002776,link,,24.9310827,91.9734716,96.00000000000364,,
2777,N2,1002777,bridge,,24.9342219,91.9789716,656.9999999999823,A,3.0
2778,N2,1002778,link,,24.9359163,91.9818049,343.00000000001774,,
2779,N2,1002779,bridge,,24.9367497,91.9838886,228.999999999985,A,6.0
2780,N2,1002780,link,,24.9368052,91.9840274,15.00000000001478,,
2781,N2,1002781,bridge,,24.9389997,91.9905274,700.9999999999934,A,6.0
2782,N2,1002782,link,,24.9391663,91.9910274,60.000000000002274,,
2783,N2,1002783,link,,24.9440552,91.9991108,1000.0,,
2784,N2,1002784,bridge,,24.9488608,92.0035833,712.9999999999939,A,3.0
2785,N2,1002785,link,,24.9508056,92.006,326.9999999999982,,
2786,N2,1002786,bridge,,24.9518611,92.0073333,182.99999999999272,A,9.25
2787,N2,1002787,link,,24.9518889,92.0073889,12.000000000000455,,
2788,N2,1002788,bridge,,24.9565278,92.0110278,641.0000000000196,A,3.9
2789,N2,1002789,link,,24.9578611,92.0119167,173.99999999997817,,
2790,N2,1002790,bridge,,24.9580556,92.0120278,29.000000000024784,A,6.5
2791,N2,1002791,bridge,,24.96325,92.0188604,948.9999999999839,A,6.5
2792,N2,1002792,link,,24.9632778,92.0192216,32.00000000001069,,
2793,N2,1002793,bridge,,24.9645278,92.024166,531.0000000000059,A,9.0
2794,N2,1002794,link,,24.9681104,92.0266382,468.9999999999941,,
2795,N2,1002795,bridge,,24.972666,92.0328327,858.0000000000041,A,6.85
2796,N2,1002796,link,,24.9737216,92.0339163,146.99999999999136,,
2797,N2,1002797,bridge,,24.9750271,92.0346663,180.99999999998317,A,3.0
2798,N2,1002798,link,,24.9820549,92.0371108,819.0000000000168,,
2799,N2,1002799,bridge,,24.9832216,92.037833,151.9999999999868,A,4.5
2800,N2,1002800,link,,24.9893608,92.0419997,848.0000000000132,,
2801,N2,1002801,bridge,,24.989583,92.0422497,38.000000000010914,A,91.2
2802,N2,1002802,link,,24.9902219,92.0429163,98.99999999998954,,
2803,N2,1002803,link,,24.9969441,92.0471108,883.0000000000098,,
2804,N2,1002804,bridge,,25.0015833,92.0479719,556.999999999988,B,82.0
2805,N2,1002805,link,,25.0022778,92.0482497,88.99999999999864,,
2806,N2,1002806,link,,25.0047778,92.0505556,354.0000000000134,,
2807,N2,1002807,link,,25.0110556,92.0576944,1000.0,,
2808,N2,1002808,bridge,,25.0141111,92.0612778,502.9999999999859,B,36.3
2809,N2,1002809,link,,25.0143333,92.0615,38.000000000010914,,
2810,N2,1002810,link,,25.0175271,92.0644444,459.0000000000032,,
2811,N2,1002811,link,,25.0253604,92.0693882,1004.9999999999955,,
2812,N2,1002812,bridge,,25.0290827,92.0718327,485.00000000001364,B,37.0
2813,N2,1002813,link,,25.0293882,92.0720271,42.99999999994952,,
2814,N2,1002814,link,,25.0324438,92.0753049,477.0000000000323,,
2815,N2,1002815,bridge,,25.0372497,92.0833886,980.9999999999945,A,55.8
2816,N2,1002816,link,,25.0375274,92.083833,62.99999999998818,,
2817,N2,1002817,link,,25.0375552,92.0839163,6.000000000028649,,
2818,N2,1002818,link,,25.0433886,92.0909441,959.9999999999795,,
2819,N2,1002819,bridge,,25.0478886,92.0959441,718.0000000000177,A,12.4
2820,N2,1002820,link,,25.0497219,92.0980274,281.99999999998226,,
2821,N2,1002821,bridge,,25.05306973636364,92.1016686348485,533.0000000000155,A,6.1
2822,N2,1002822,bridge,,25.0551111,92.1038889,324.99999999998863,A,9.1
2823,N2,1002823,link,,25.0561944,92.10475,141.9999999999959,,
2824,N2,1002824,bridge,,25.0588056,92.1061389,324.99999999998863,A,9.1
2825,N2,1002825,link,,25.0643889,92.1090556,675.0000000000114,,
2826,N2,1002826,link,,25.0654444,92.1095833,129.0000000000191,,
2827,N2,1002827,bridge,,25.0675549,92.1106389,260.99999999996726,A,22.0
2828,N2,1002828,link,,25.0678049,92.11075,28.00000000002001,,
2829,N2,1002829,link,,25.0728604,92.1123333,581.9999999999936,,
2830,N2,1002830,link,,25.0815549,92.1150556,1004.9999999999955,,
2831,N2,1002831,bridge,,25.0829438,92.1154722,162.00000000003456,A,21.45
2832,N2,1002832,link,,25.0831382,92.1155556,22.999999999967713,,
2833,N2,1002833,link,,25.0891386,92.1174993,699.0000000000123,,
2834,N2,1002834,link,,25.0900274,92.117916,110.99999999999,,
2835,N2,1002835,bridge,,25.092083,92.1178604,235.00000000001364,A,190.5
2836,N2,1002836,link,,25.0938052,92.1178327,195.99999999996953,,
2837,N2,1002837,link,,25.0990552,92.1178049,569.0000000000168,,
2838,N2,1002838,bridge,,25.1030278,92.1184438,447.9999999999791,A,26.0
2839,N2,1002839,link,,25.10325,92.1184716,27.000000000043656,,
2840,N2,1002840,link,,25.1080556,92.1187493,529.9999999999727,,
2841,N2,1002841,link,,25.1170271,92.1191938,1009.9999999999909,,
2842,N2,1002842,bridge,,25.1252493,92.1163611,975.0000000000227,A,87.5
2843,N2,1002843,link,,25.1260271,92.11625,86.00000000001273,,
2844,N2,1002844,link,,25.1261382,92.1161944,8.999999999957708,,
2845,N2,1002845,bridge,,25.1296382,92.1196382,602.0000000000323,A,26.0
2846,N2,1002846,link,,25.1298327,92.1196382,28.00000000002001,,
2847,N2,1002847,bridge,,25.131666,92.1203049,218.9999999999941,A,22.0
2848,N2,1002848,link,,25.1318327,92.1204438,26.999999999986812,,
2849,N2,1002849,link,,25.1319438,92.1205549,14.000000000010004,,
2850,N2,1002850,bridge,,25.138340625862067,92.11999648103448,847.9999999999563,A,79.0
2851,N2,1002851,link,,25.1389441,92.1199438,80.00000000004093,,
2852,N2,1002852,link,,25.1391386,92.1198049,31.999999999982265,,
2853,N2,1002853,bridge,,25.1408608,92.1197771,194.99999999999318,A,14.5
2854,N2,1002854,link,,25.1410274,92.1197771,19.000000000005457,,
2855,N2,1002855,link,,25.1367219,92.1175827,795.9999999999923,,
2856,N2,1002856,bridge,,25.15025,92.1126944,622.0000000000141,A,63.5
2857,N2,1002857,link,,25.150493612433863,92.1121021089947,64.99999999999773,,
2858,N2,1002858,link,,25.1516667,92.10925,312.9999999999882,,
2859,N2,1002859,bridge,,25.15225,92.1085,108.00000000000409,A,47.5
2860,N2,1002860,link,,25.1526389,92.1083611,47.000000000025466,,
2861,N2,1002861,bridge,,25.1536944,92.1073611,159.99999999996817,A,17.0
2862,N2,1002862,link,,25.1538056,92.1071944,18.000000000029104,,
2863,N2,1002863,bridge,,25.1546944,92.1056389,187.00000000001182,B,37.6
2864,N2,1002864,link,,25.1549444,92.1054444,40.99999999999682,,
2865,N2,1002865,link,,25.1575833,92.1020278,448.99999999995543,,
2866,N2,1002866,bridge,,25.1589167,92.1001389,245.00000000000455,A,81.0
2867,N2,1002867,link,,25.1594167,92.099583,81.99999999999363,,
2868,N2,1002868,link,,25.1643889,92.0961108,658.0000000000155,,
2869,N2,1002869,bridge,,25.1645556,92.0960274,19.000000000005457,A,36.7
2870,N2,1002870,link,,25.1648611,92.095833,38.99999999998727,,
2871,N2,1002871,link,,25.1712216,92.0903052,951.9999999999982,,
2872,N2,1002872,link,,25.1736938,92.0815271,1000.0,,
2873,N2,1002873,link,,25.1761104,92.0723327,1000.0,,
2874,N2,1002874,link,,25.1801104,92.0637778,1000.0,,
2875,N2,1002875,bridge,,25.1772493,92.0558889,887.0000000000005,A,39.5
2876,N2,1002876,link,,25.1770549,92.0555,40.99999999999682,,
2877,N2,1002877,link,,25.1767493,92.0549722,72.00000000000273,,
2878,N2,1002878,bridge,,25.1763882,92.0542222,88.99999999999864,A,24.5
2879,N2,1002879,link,,25.1762493,92.0539722,28.999999999996362,,
2880,N2,1002880,link,,25.1777216,92.0455552,882.000000000005,,
2881,N2,1002881,link,,25.1808604,92.0364441,1000.0,,
2882,N2,1002882,link,,25.1779438,92.0284716,1150.000000000034,,
2883,N2,1002883,bridge,,25.1783049,92.0261938,255.9999999999718,A,6.5
2884,N2,1002884,bridge,,25.1748327,92.0275827,444.0000000000168,A,7.0
2885,N2,1002885,link,,25.173416,92.0227771,319.9999999999932,,
2886,N2,1002886,bridge,,25.1719438,92.0199716,358.99999999998045,A,5.0
2887,N2,1002887,bridge,,25.1710827,92.0188049,158.00000000001546,A,40.0
2888,N2,1002888,link,,25.1700549,92.0163889,307.9999999999927,,
2889,N2,1002889,link,,25.1679438,92.0179993,294.00000000003956,,
2890,N2,1002890,link,,25.1651389,92.0182771,324.99999999998863,,
2891,N2,1002891,link,,25.1628889,92.0171104,380.9999999999718,,
2892,N2,1002892,link,,25.1613333,92.0172771,84.00000000000318,,
2893,N2,1002893,link,,25.1609722,92.0173327,38.000000000010914,,
2894,N2,1002894,link,,25.15975,92.0174716,199.99999999998863,,
2895,N2,1002895,sourcesink,SoSi6,25.1570556,92.0176382,256.00000000002865,,
2896,N204,1002326,intersection,,24.1479163,91.3466108,,,
2897,N204,1002897,bridge,,24.1483608,91.3513889,545.0,C,4.0
2898,N204,1002898,link,,24.1475552,91.3513611,84.99999999999997,,
2899,N204,1002899,bridge,,24.1460274,91.3513056,176.00000000000006,A,40.0
2900,N204,1002900,link,,24.1457219,91.3513056,41.99999999999993,,
2901,N204,1002901,bridge,,24.1439997,91.3511667,188.00000000000006,C,3.85
2902,N204,1002902,bridge,,24.1397774,91.3513333,472.0,C,12.6
2903,N204,1002903,link,,24.1386663,91.3514444,121.99999999999989,,
2904,N204,1002904,bridge,,24.1369163,91.3516111,235.00000000000009,B,9.5
2905,N204,1002905,link,,24.1328327,91.352,460.00000000000017,,
2906,N204,1002906,bridge,,24.1324993,91.3520556,40.000000000000036,B,3.0
2907,N204,1002907,link,,24.1310549,91.3608056,960.0,,
2908,N204,1002908,link,,24.1305271,91.3663611,571.9999999999997,,
2909,N204,1002909,link,,24.1293327,91.3712771,428.0000000000004,,
2910,N204,1002910,link,,24.129416,91.3809993,1000.0,,
2911,N204,1002911,link,,24.1296938,91.3894163,1000.0,,
2912,N204,1002912,link,,24.1272493,91.3971386,854.9999999999995,,
2913,N204,1002913,link,,24.1252216,91.4061944,1000.0,,
2914,N204,1002914,bridge,,24.125166,91.4091944,310.99999999999994,A,40.0
2915,N204,1002915,bridge,,24.1241104,91.4125278,368.00000000000034,A,40.0
2916,N204,1002916,link,,24.1241104,91.4126944,16.000000000000014,,
2917,N204,1002917,link,,24.1235271,91.4156111,304.9999999999997,,
2918,N204,1002918,link,,24.1265271,91.4244716,1000.0,,
2919,N204,1002919,bridge,,24.1285549,91.4302771,673.0,A,40.0
2920,N204,1002920,link,,24.1283604,91.4334997,326.99999999999994,,
2921,N204,1002921,bridge,,24.1281382,91.435083,168.00000000000102,A,40.0
2922,N204,1002922,bridge,,24.1271382,91.4384719,388.9999999999993,C,4.6
2923,N204,1002923,link,,24.1269716,91.4427774,442.9999999999996,,
2924,N204,1002924,bridge,,24.1269438,91.4428886,15.000000000000568,A,40.0
2925,N204,1002925,bridge,,24.1275549,91.4466941,445.0000000000003,A,40.0
2926,N204,1002926,link,,24.1272493,91.4514444,539.9999999999991,,
2927,N204,1002927,bridge,,24.1274438,91.4520556,72.00000000000095,A,24.8
2928,N204,1002928,bridge,,24.1274716,91.4523333,137.9999999999999,A,40.0
2929,N204,1002929,link,,24.1281104,91.4545556,139.9999999999988,,
2930,N204,1002930,link,,24.1281938,91.4633889,1000.0,,
2931,N204,1002931,bridge,,24.1279438,91.4640278,72.00000000000095,A,40.0
2932,N204,1002932,bridge,,24.1281104,91.4664167,205.99999999999952,A,40.0
2933,N204,1002933,bridge,,24.1295549,91.4682493,358.00000000000057,A,40.0
2934,N204,1002934,bridge,,24.131916,91.4701382,304.0000000000003,A,40.0
2935,N204,1002935,link,,24.1322216,91.4705827,59.99999999999872,,
2936,N204,1002936,bridge,,24.1326938,91.4723882,198.0000000000004,A,1.65
2937,N204,1002937,bridge,,24.134787880826444,91.47704109256198,563.0000000000006,A,40.0
2938,N204,1002938,link,,24.1349441,91.4773882,41.99999999999804,,
2939,N204,1002939,bridge,,24.1371663,91.4791382,220.00000000000242,A,40.0
2940,N204,1002940,link,,24.137833,91.4795549,166.99999999999804,,
2941,N204,1002941,bridge,,24.1387774,91.4803604,146.0000000000008,A,40.0
2942,N204,1002942,bridge,,24.1420274,91.4829438,446.9999999999992,A,40.0
2943,N204,1002943,link,,24.142083,91.4829716,9.000000000000341,,
2944,N204,1002944,bridge,,24.1441941,91.4833886,251.00000000000122,A,40.0
2945,N204,1002945,link,,24.1446108,91.4833886,53.000000000000824,,
2946,N204,1002946,link,,24.1453608,91.4838886,93.99999999999764,,
2947,N204,1002947,link,,24.15053822098765,91.48568522222224,620.000000000001,,
2948,N204,1002948,link,,24.1588889,91.488583,1000.0,,
2949,N204,1002949,bridge,,24.162,91.4921663,504.999999999999,D,13.5
2950,N204,1002950,link,,24.1629722,91.4932219,165.0000000000027,,
2951,N204,1002951,bridge,,24.1629722,91.4973886,801.9999999999995,A,40.0
2952,N204,1002952,link,,24.1703882,91.4986941,198.0000000000004,,
